assists,birth_date,bonus,bps,can_select,can_transact,chance_of_playing_next_round,chance_of_playing_this_round,clean_sheets,clean_sheets_per_90,clearances_blocks_interceptions,code,corners_and_indirect_freekicks_order,corners_and_indirect_freekicks_text,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,creativity,creativity_rank,creativity_rank_type,defensive_contribution,defensive_contribution_per_90,direct_freekicks_order,direct_freekicks_text,dreamteam_count,element_type,ep_next,ep_this,event_points,expected_assists,expected_assists_per_90,expected_goal_involvements,expected_goal_involvements_per_90,expected_goals,expected_goals_conceded,expected_goals_conceded_per_90,expected_goals_per_90,first_name,form,form_rank,form_rank_type,goals_conceded,goals_conceded_per_90,goals_scored,has_temporary_code,ict_index,ict_index_rank,ict_index_rank_type,id,in_dreamteam,influence,influence_rank,influence_rank_type,known_name,minutes,news,news_added,now_cost,now_cost_rank,now_cost_rank_type,opta_code,own_goals,penalties_missed,penalties_order,penalties_saved,penalties_text,photo,points_per_game,points_per_game_rank,points_per_game_rank_type,price_change_percent,recoveries,red_cards,region,removed,saves,saves_per_90,scout_news_link,scout_risks,second_name,selected_by_percent,selected_rank,selected_rank_type,special,squad_number,starts,starts_per_90,status,tackles,team,team_code,team_join_date,threat,threat_rank,threat_rank_type,total_points,transfers_in,transfers_in_event,transfers_out,transfers_out_event,value_form,value_season,web_name,yellow_cards
0,1999-07-24,0,0,False,True,0,0,0,0,0,235674,None,,0,0,-1,1,0.0,808,358,0,0,None,,0,3,0.0,0.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Manor,0.0,783,343,0,0,0,False,0.0,809,358,589,False,0.0,809,358,,0,has joined Fiorentina on loan for the rest of the season.,2025-09-02T13:17:42.731308Z,54,166,104,p235674,0,0,None,0,,235674.jpg,0.0,810,359,0,0,0,105,False,0,0,,[],Solomon,0.0,768,327,False,None,0,0,u,0,18,6,2023-07-11,0.0,806,357,0,115,0,1480,0,0.0,0.0,Solomon,0
0,2001-02-11,0,0,False,True,0,0,0,0,0,436234,None,,0,0,-1,1,0.0,778,339,0,0,None,,0,3,0.0,0.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Bryan,0.0,719,298,0,0,0,False,0.0,782,339,590,False,0.0,782,339,,0,has joined Girona permanently.,2025-09-22T09:26:56.310666Z,49,322,199,p436234,0,0,None,0,,436234.jpg,0.0,783,340,0,0,0,200,False,0,0,,[],Gil Salvatierra,0.0,663,264,False,None,0,0,u,0,18,6,2021-07-26,0.0,774,337,0,675,0,4504,0,0.0,0.0,Bryan,0
2,2006-03-12,6,235,True,True,100,100,5,0.31,64,547701,None,,0,0,-2,2,138.1,238,153,131,8.06,None,,0,3,2.0,1.5,1,1.29,0.08,2.79,0.17,1.50,24.55,1.51,0.09,Archie,1.5,202,94,28,1.72,2,False,55.3,259,130,591,False,257.2,247,106,,1463,,2025-10-31T09:00:09.658347Z,48,372,232,p547701,0,0,None,0,,547701.jpg,2.6,251,101,0,56,0,241,False,0,0.0,,[],Gray,0.2,412,141,False,None,18,1.11,a,11,18,6,2024-07-02,158.0,198,108,60,25353,352,27697,754,0.3,12.5,Gray,5
0,2007-08-11,0,0,False,True,0,0,0,0,0,499721,None,,0,0,0,0,0.0,797,352,0,0,None,,0,3,0.0,0.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Mikey,0.0,748,320,0,0,0,False,0.0,799,352,592,False,0.0,799,352,,0,Has joined Rangers on loan for the rest of the season.,2025-08-11T01:19:38.328172Z,50,272,166,p499721,0,0,None,0,,499721.jpg,0.0,800,353,0,0,0,241,False,0,0,,[],Moore,0.0,802,353,False,None,0,0,u,0,18,6,2024-05-01,0.0,792,350,0,0,0,688,1,0.0,0.0,Moore,0
3,2002-09-14,2,293,True,True,100,100,3,0.2,72,482442,None,,0,0,-5,5,151.6,223,142,180,12.01,None,,0,3,1.0,0.5,0,1.08,0.07,2.58,0.17,1.50,26.21,1.75,0.1,Pape Matar,0.5,303,145,22,1.47,2,False,62.0,236,116,593,False,314.8,208,88,Pape Matar Sarr,1349,,2026-04-09T07:30:09.160786Z,45,444,265,p482442,0,0,None,0,,482442.jpg,2.9,205,82,0,76,0,189,False,0,0.0,,[],Sarr,1.1,193,66,False,None,13,0.87,a,32,18,6,2021-08-27,152.0,206,111,66,406753,1688,600423,3304,0.1,14.7,P.M.Sarr,2
0,2006-04-16,0,0,False,True,0,0,0,0,0,623095,None,,0,0,0,0,0.0,750,321,0,0,None,,0,3,0.0,0.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Yang,0.0,668,263,0,0,0,False,0.0,757,321,594,False,0.0,757,321,,0,has joined Coventry City on loan for the rest of the season.,2025-08-11T01:24:33.782871Z,45,508,316,p623095,0,0,None,0,,623095.jpg,0.0,758,322,0,0,0,114,False,0,0,,[],Min-hyeok,0.0,742,312,False,None,0,0,u,0,18,6,2025-01-01,0.0,737,317,0,0,0,2829,3,0.0,0.0,Min-hyeok,0
0,2007-03-11,0,3,True,True,None,None,0,0.0,0,499726,None,,0,0,-2,2,1.8,465,223,2,12.86,None,,0,3,0.5,0.0,0,0.01,0.06,0.01,0.06,0.00,0.75,4.82,0.0,Callum,0.0,525,169,0,0.0,0,False,0.2,509,233,595,False,0.6,507,231,,14,,None,43,602,356,p499726,0,0,None,0,,499726.jpg,1.0,470,204,0,2,0,241,False,0,0.0,,[],Olusesi,0.2,375,125,False,None,0,0.0,a,0,18,6,2024-11-06,0.0,619,231,1,25378,69,31555,173,0.0,0.2,Olusesi,0
0,1997-09-14,4,178,True,True,100,100,0,0.0,14,154566,None,,0,0,-3,3,80.5,311,36,63,5.92,None,,1,4,2.5,2.0,2,0.25,0.02,3.21,0.3,2.97,17.67,1.66,0.28,Dominic,2.0,181,22,21,1.97,3,False,60.4,241,31,596,False,193.4,294,30,,958,,2026-03-18T23:30:10.121631Z,72,30,13,p154566,0,0,2,0,,154566.jpg,2.8,230,23,0,30,0,241,False,0,0.0,,[],Solanke-Mitchell,3.2,111,19,False,None,10,0.94,a,19,18,6,2024-08-10,331.0,83,29,39,227499,75109,539251,3769,0.3,5.4,Solanke,1
3,1997-05-10,13,426,True,True,100,100,5,0.29,51,212319,None,,0,0,-2,2,191.3,190,16,122,7.03,None,,2,4,1.5,1.0,0,1.27,0.07,7.78,0.45,6.51,22.67,1.31,0.38,Richarlison,1.0,263,35,24,1.38,9,False,133.6,54,11,597,False,488.6,102,9,Richarlison,1562,,2026-01-11T18:30:11.144475Z,63,66,22,p212319,0,0,5,0,,212319.jpg,3.5,127,10,0,50,0,30,False,0,0.0,,[],de Andrade,5.7,67,13,False,None,16,0.92,a,21,18,6,2022-07-01,662.0,23,13,95,3037142,18994,3090628,6712,0.2,15.1,Richarlison,5
0,2005-04-20,0,0,False,True,0,0,0,0,0,552427,None,,0,0,0,0,0.0,718,75,0,0,None,,0,4,0.0,0.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Will,0.0,629,64,0,0,0,False,0.0,725,76,598,False,0.0,724,76,,0,has joined Oxford United on loan for the rest of the season.,2025-08-11T01:18:54.659436Z,45,469,66,p552427,0,0,None,0,,552427.jpg,0.0,728,76,0,0,0,241,False,0,0,,[],Lankshear,0.0,679,87,False,None,0,0,u,0,18,6,2022-12-08,0.0,703,75,0,0,0,5141,4,0.0,0.0,Lankshear,0
0,2004-03-24,0,5,False,True,0,0,0,0.0,0,490145,None,,0,0,-2,2,4.1,452,59,1,12.86,None,,0,4,0.0,0.0,0,0.01,0.13,0.01,0.13,0.00,0.03,0.39,0.0,Dane,0.0,521,52,0,0.0,0,False,0.7,495,60,599,False,1.0,505,60,,7,has joined Hibernian on loan for the rest of the season.,2026-02-02T13:40:54.997559Z,43,597,83,p490145,0,0,None,0,,490145.jpg,1.0,468,57,0,1,0,241,False,0,0.0,,[],Scarlett,0.5,264,39,False,None,0,0.0,u,0,18,6,2020-08-21,2.0,447,60,2,60820,0,112033,253,0.0,0.5,Scarlett,0
3,1995-07-09,11,405,True,True,100,100,4,0.2,80,154296,None,,0,0,0,0,116.3,263,163,248,12.22,None,,0,3,1.5,1.0,1,0.60,0.03,2.05,0.1,1.45,29.60,1.46,0.07,João Maria,1.0,253,121,33,1.63,3,False,80.8,166,85,673,False,501.8,95,31,João Palhinha,1826,,2026-03-11T00:30:09.904194Z,55,135,84,p154296,0,0,None,0,,154296.jpg,3.4,143,61,0,71,0,173,False,0,0.0,,[],Lobo Alves Palhares Costa Palhinha Gonçalves,0.8,225,78,False,None,19,0.94,a,97,18,6,2025-08-03,187.0,171,93,96,372588,1502,369213,1039,0.2,17.5,J.Palhinha,6
5,2003-04-21,7,335,True,True,100,100,3,0.16,26,493362,2,,0,0,-5,5,505.5,41,36,145,7.74,3,,1,3,6.5,6.0,11,3.82,0.2,6.76,0.36,2.94,30.45,1.63,0.16,Xavi,6.0,38,12,36,1.92,2,False,109.4,91,54,717,False,345.4,188,74,,1685,,2025-12-20T23:00:11.931727Z,65,53,34,p493362,0,0,4,0,,493362.jpg,2.9,213,87,0,86,1,152,False,0,0.0,,[],Simons,4.0,96,32,False,None,18,0.96,a,33,18,6,2025-08-29,243.0,122,71,77,982292,143230,764273,3656,0.9,11.8,Xavi,5
1,1998-12-05,1,131,True,True,100,100,3,0.2,22,247693,None,,0,0,-1,1,237.4,160,13,96,6.31,None,,0,4,2.0,1.5,1,1.36,0.09,3.14,0.21,1.78,23.01,1.51,0.12,Randal,1.5,216,27,28,1.84,1,False,60.5,240,30,726,False,152.4,328,32,,1369,,2025-11-14T12:00:08.068318Z,69,40,15,p247693,0,0,None,0,,247693.jpg,1.8,387,46,0,52,0,73,False,0,0.0,,[],Kolo Muani,0.4,282,44,False,None,17,1.12,a,22,18,6,2025-09-01,225.0,134,32,45,139476,5051,123788,1177,0.2,6.5,Kolo Muani,2
0,2008-12-06,0,3,True,True,None,None,0,0.0,0,640419,None,,0,0,0,0,0.5,480,175,0,0.0,None,,0,2,0.5,0.0,0,0.00,0.0,0.00,0.0,0.00,0.00,0.0,0.0,Jun'ai,0.0,482,197,0,0.0,0,False,0.1,512,179,745,False,0.4,508,178,,1,,None,40,739,208,p640419,0,0,None,0,,640419.jpg,1.0,463,169,0,0,0,241,False,0,0.0,,[],Byfield,0.0,616,219,False,None,0,0.0,a,0,18,6,2025-07-25,0.0,591,243,1,2180,28,2224,59,0.0,0.2,Byfield,0
0,2006-07-13,0,3,True,True,None,None,0,0.0,0,499716,None,,0,0,0,0,0.0,590,223,0,0.0,None,,0,2,0.5,0.0,0,0.00,0.0,0.00,0.0,0.00,0.36,32.4,0.0,James,0.0,446,169,0,0.0,0,False,0.0,600,223,750,False,0.0,598,223,,1,,None,40,703,180,p499716,0,0,None,0,,499716.jpg,1.0,460,166,0,0,0,241,False,0,0.0,,[],Rowswell,0.0,639,229,False,None,0,0.0,a,0,18,6,2025-07-25,0.0,559,219,1,2017,43,1818,58,0.0,0.2,Rowswell,0
0,2005-09-05,0,0,False,True,0,0,0,0,0,590035,None,,0,0,0,0,0.0,735,309,0,0,None,,0,3,0.0,0.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Yusuf,0.0,651,249,0,0,0,False,0.0,742,309,751,False,0.0,742,309,,0,has joined Bristol Rovers on loan for the rest of the season.,2026-01-26T15:57:58.935998Z,45,491,302,p590035,0,0,None,0,,590035.jpg,0.0,744,311,0,0,0,145,False,0,0,,[],Akhamrich,0.0,789,343,False,None,0,0,u,0,18,6,2025-07-25,0.0,722,305,0,675,0,653,2,0.0,0.0,Akhamrich,0
0,2008-10-01,0,0,True,True,None,None,0,0,0,611917,None,,0,0,0,0,0.0,745,317,0,0,None,,0,3,0.5,0.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Lucá,0.0,663,259,0,0,0,False,0.0,752,317,790,False,0.0,752,317,,0,,None,45,503,312,p611917,0,0,None,0,,611917.jpg,0.0,753,318,0,0,0,241,False,0,0,,[],Williams-Barnett,0.0,764,325,False,None,0,0,a,0,18,6,2025-07-25,0.0,732,313,0,872,34,484,25,0.0,0.0,Williams-Barnett,0
1,2000-02-06,0,126,True,True,100,100,0,0.0,21,232787,None,,0,0,-5,5,134.7,244,155,73,8.85,None,,0,3,2.5,2.0,2,0.56,0.07,1.16,0.14,0.60,15.94,1.93,0.07,Conor,2.0,163,72,19,2.3,0,False,35.0,333,163,796,False,107.2,367,164,,742,,2026-03-13T15:00:09.984000Z,50,254,153,p232787,0,0,None,0,,232787.jpg,2.2,315,136,0,42,0,241,False,0,0.0,,[],Gallagher,0.1,500,179,False,None,9,1.09,a,10,18,6,2026-01-14,108.0,261,142,24,38467,1071,28225,581,0.4,4.8,Gallagher,0
0,2006-06-16,0,0,True,True,None,None,0,0.0,6,616221,None,,0,0,0,0,31.9,382,137,6,3.8,None,,0,2,0.5,0.0,0,0.03,0.02,0.05,0.03,0.02,2.61,1.65,0.01,João Victor,0.0,479,194,3,1.9,0,False,6.2,445,161,804,False,12.8,462,167,Souza,142,,None,40,736,205,p616221,0,0,None,0,,616221.jpg,0.8,517,178,0,3,0,30,False,0,0.0,,[],de Souza Menezes,0.0,676,239,False,None,2,1.27,a,0,18,6,2026-01-22,17.0,396,143,3,2654,50,1349,115,0.0,0.8,Souza,1
0,2005-06-09,0,0,True,True,None,None,0,0,0,536134,None,,0,0,0,0,0.0,713,291,0,0,None,,0,3,0.5,0.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Rio,0.0,623,226,0,0,0,False,0.0,719,290,811,False,0.0,718,289,,0,,None,45,462,279,p536134,0,0,None,0,,536134.jpg,0.0,723,294,0,0,0,241,False,0,0,,[],Kyerematen,0.0,794,347,False,None,0,0,a,0,18,6,2024-05-21,0.0,697,284,0,432,16,232,22,0.0,0.0,Kyerematen,0
0,2007-03-06,0,0,True,True,None,None,0,0,0,613232,None,,0,0,0,0,0.0,746,80,0,0,None,,0,4,0.5,0.0,0,0.00,0,0.00,0,0.00,0.00,0,0,James,0.0,664,69,0,0,0,False,0.0,753,81,818,False,0.0,753,81,,0,,None,45,504,71,p613232,0,0,None,0,,613232.jpg,0.0,754,81,0,0,0,243,False,0,0,,[],Wilson,0.0,630,84,False,None,0,0,a,0,18,6,2026-02-21,0.0,733,80,0,4340,560,1826,271,0.0,0.0,Wilson,0
0,1996-01-25,0,71,True,True,100,100,0,0.0,2,159533,None,,0,0,-4,4,68.5,323,176,17,4.25,None,,0,3,0.5,0.5,0,0.56,0.14,1.25,0.31,0.69,8.24,2.06,0.17,Adama,0.5,316,152,11,2.75,0,False,16.0,399,182,326,False,29.2,439,194,,360,,2026-03-10T01:30:10.861916Z,51,222,136,p159533,0,0,None,0,,159533.jpg,1.0,503,231,0,14,0,200,False,0,0.0,,[],Traoré Diarra,0.2,415,142,False,None,1,0.25,a,1,19,21,2026-01-28,68.0,310,163,24,17766,146,38250,194,0.1,4.7,Adama,1
1,1993-02-27,2,220,True,True,100,100,0,0.0,30,84182,None,,0,0,-3,3,10.0,428,8,0,0.0,None,,0,1,0.0,0.0,0,0.00,0.0,0.00,0.0,0.00,35.30,1.76,0.0,Alphonse,0.0,496,80,37,1.85,0,False,57.9,247,13,600,False,570.4,64,13,,1800,,2026-04-05T23:00:09.889906Z,42,629,30,p84182,0,0,None,0,,84182.jpg,2.5,262,27,0,142,0,73,False,77,3.85,,[],Areola,2.0,140,20,False,None,20,1.0,a,0,19,21,2022-07-01,0.0,602,67,51,190130,1874,472925,2483,0.0,12.1,Areola,0
0,1991-01-14,0,0,False,True,0,0,0,0,0,82143,None,,0,0,0,0,0.0,559,51,0,0,None,,0,1,0.0,0.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Wes,0.0,412,52,0,0,0,False,0.0,571,65,601,False,0.0,569,65,,0,has joined Aris Limassol permanently.,2025-09-11T13:43:36.667461Z,40,666,41,p82143,0,0,None,0,,82143.jpg,0.0,580,65,0,0,0,241,False,0,0,,[],Foderingham,0.2,367,52,False,None,0,0,u,0,19,21,2024-07-01,0.0,528,37,0,3874,0,43227,77,0.0,0.0,Foderingham,0
0,2002-09-24,0,0,False,True,0,0,0,0,0,483364,None,,0,0,-1,1,0.0,541,40,0,0,None,,0,1,0.0,0.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Krisztián,0.0,394,43,0,0,0,False,0.0,555,56,602,False,0.0,553,56,,0,has joined MTK Budapest on loan for the rest of the season.,2026-01-15T12:52:30.178628Z,39,773,85,p483364,0,0,None,0,,483364.jpg,0.0,564,56,0,0,0,98,False,0,0,,[],Hegyi,0.2,384,55,False,None,0,0,u,0,19,21,2022-08-24,0.0,509,26,0,11331,0,21118,179,0.0,0.0,Hegyi,0
6,2004-12-29,3,310,True,True,100,100,8,0.32,143,613804,None,,0,0,-4,4,329.6,102,26,176,6.97,None,,1,2,5.5,5.5,5,2.00,0.08,2.50,0.1,0.50,35.57,1.41,0.02,El Hadji Malick,5.5,46,21,40,1.58,0,False,89.8,146,49,603,False,477.6,111,49,El Hadji Malick Diouf,2273,,2025-12-13T14:30:12.025609Z,41,661,160,p613804,0,0,None,0,,613804.jpg,3.4,132,48,0,99,0,189,False,0,0.0,,[],Diouf,2.9,119,47,False,None,25,0.99,a,33,19,21,2025-07-15,89.0,282,83,93,440711,16705,932697,3916,1.3,22.7,Diouf,5
0,1994-08-03,0,0,False,True,0,0,0,0,0,109533,None,,0,0,-1,1,0.0,656,254,0,0,None,,0,2,0.0,0.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Emerson,0.0,547,226,0,0,0,False,0.0,663,254,604,False,0.0,661,254,,0,has joined Marseille permanently.,2025-09-02T13:30:06.113081Z,44,527,103,p109533,0,0,None,0,,109533.jpg,0.0,670,254,0,0,0,106,False,0,0,,[],Palmieri dos Santos,0.0,586,209,False,None,0,0,u,0,19,21,2022-08-23,0.0,635,253,0,1719,0,20826,4,0.0,0.0,Emerson,0
0,1997-05-23,0,80,True,True,None,None,1,0.06,144,214048,None,,0,0,-4,4,55.8,344,119,160,9.24,None,,0,2,0.0,0.0,0,0.25,0.01,0.81,0.04,0.56,33.28,1.92,0.03,Maximilian,0.0,487,202,37,2.14,0,False,50.9,276,88,605,False,392.4,158,71,,1559,,None,41,653,154,p214048,0,0,None,0,,214048.jpg,1.7,388,143,0,43,0,241,False,0,0.0,,[],Kilman,0.1,433,162,False,None,17,0.98,a,16,19,21,2024-07-05,60.0,324,102,36,30605,123,51646,149,0.0,8.8,Kilman,4
0,1997-12-11,5,321,True,True,100,100,5,0.22,221,233963,None,,1,-1,0,0,52.0,351,124,256,11.07,None,,2,2,13.5,13.5,6,0.59,0.03,2.97,0.13,2.38,32.81,1.42,0.1,Konstantinos,13.5,1,1,36,1.56,3,False,98.6,116,32,606,False,657.6,45,19,,2082,,2026-04-05T23:00:09.898611Z,45,427,87,p233963,1,0,None,0,,233963.jpg,4.0,61,25,0,83,0,83,False,0,0.0,,[],Mavropanos,3.7,101,34,False,None,22,0.95,a,35,19,21,2023-08-22,276.0,103,11,104,220722,125407,31824,4019,3.0,23.1,Mavropanos,2
0,1996-03-30,0,-1,False,True,0,0,0,0.0,14,210494,None,,0,0,-1,1,3.9,453,162,15,7.5,None,,0,2,0.0,0.0,0,0.03,0.02,0.13,0.07,0.10,3.42,1.71,0.05,Nayef,0.0,551,229,8,4.0,0,False,5.1,453,162,607,False,39.0,428,160,,180,has joined Marseille permanently.,2025-09-02T12:20:05.254985Z,44,532,107,p210494,0,0,None,0,,210494.jpg,1.5,409,151,0,8,0,145,False,0,0.0,,[],Aguerd,0.0,611,217,False,None,2,1.0,u,1,19,21,2022-06-21,8.0,424,160,3,1288,0,12356,4,0.0,0.7,N.Aguerd,0
1,2005-12-12,0,86,True,True,100,100,0,0.0,43,536109,5,,0,0,-2,2,71.7,319,108,72,9.91,None,,0,2,0.0,0.0,0,0.32,0.04,0.50,0.06,0.18,13.28,1.83,0.02,Ollie,0.0,529,223,16,2.2,0,False,23.2,379,131,608,False,138.2,338,129,,654,,2026-03-10T01:30:11.890314Z,43,606,139,p536109,0,0,None,0,,536109.jpg,1.8,369,138,0,35,0,241,False,0,0.0,,[],Scarles,0.0,622,223,False,None,9,1.24,a,29,19,21,2022-10-01,22.0,386,135,21,5093,35,7211,35,0.0,4.9,Scarles,1
1,1999-12-30,1,161,True,True,100,100,1,0.05,121,462116,None,,0,0,-2,2,65.5,331,111,158,8.36,None,,0,2,0.0,0.0,0,0.31,0.02,0.56,0.03,0.25,31.66,1.68,0.01,Jean-Clair,0.0,518,220,34,1.8,0,False,46.1,292,97,609,False,370.6,175,73,,1701,,2026-03-23T08:30:08.757802Z,43,589,133,p462116,0,0,None,0,,462116.jpg,2.2,310,114,0,86,1,73,False,0,0.0,,[],Todibo,0.1,491,177,False,None,20,1.06,a,37,19,21,2025-07-01,24.0,379,132,44,12890,104,20600,116,0.0,10.2,Todibo,4
3,1997-11-26,0,190,True,True,100,100,3,0.14,134,214590,None,,0,0,-4,4,289.7,124,33,163,7.71,None,,0,2,0.0,0.0,0,0.93,0.04,0.93,0.04,0.00,33.11,1.57,0.0,Aaron,0.0,488,203,39,1.84,0,False,73.0,193,68,610,False,406.6,149,65,,1903,,2025-12-13T14:30:12.044504Z,41,654,155,p214590,0,0,None,0,,214590.jpg,2.9,202,81,0,66,0,50,False,0,0.0,,[],Wan-Bissaka,4.5,85,29,False,None,21,0.99,a,29,19,21,2024-08-13,30.0,371,125,63,289260,2289,2344379,6392,0.0,15.4,Wan-Bissaka,4
0,2004-10-28,0,0,False,True,0,0,0,0,0,518438,None,,0,0,0,0,0.0,598,226,0,0,None,,0,2,0.0,0.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Kaelan,0.0,456,174,0,0,0,False,0.0,607,226,611,False,0.0,605,226,,0,has joined Leyton Orient on loan for the rest of the season.,2025-08-11T01:20:17.436361Z,40,713,185,p518438,0,0,None,0,,518438.jpg,0.0,615,226,0,0,0,241,False,0,0,,[],Casey,0.1,561,200,False,None,0,0,u,0,19,21,2022-11-01,0.0,567,222,0,0,0,13380,19,0.0,0.0,Casey,0
2,1997-08-27,8,291,False,True,0,0,3,0.18,30,224024,None,,0,0,-1,1,397.2,73,57,146,8.68,None,,1,3,0.0,0.0,0,2.00,0.12,4.85,0.29,2.85,24.22,1.44,0.17,Lucas,0.0,807,358,33,1.96,4,False,95.7,125,72,612,False,374.6,172,63,,1513,has joined Flamengo permanently.,2026-01-15T20:30:10.468843Z,59,94,62,p224024,0,0,None,0,,224024.jpg,3.8,89,39,0,76,1,30,False,0,0.0,,[],Tolentino Coelho de Lima,1.1,194,67,False,None,18,1.07,u,40,19,21,2022-08-29,186.0,172,94,69,897173,0,977234,323,0.0,11.7,L.Paquetá,5
2,1995-02-27,6,340,True,True,100,100,6,0.31,102,215439,None,,0,0,-3,3,153.8,220,141,188,9.57,None,,1,3,3.0,3.0,3,0.42,0.02,4.88,0.25,4.46,30.97,1.58,0.23,Tomáš,3.0,129,52,36,1.83,4,False,93.9,131,74,613,False,429.6,134,44,,1768,,2025-09-13T21:30:08.395458Z,57,115,73,p215439,0,0,None,0,,215439.jpg,2.8,226,91,0,54,1,57,False,0,0.0,,[],Souček,0.3,315,107,False,None,19,0.97,a,32,19,21,2020-07-28,354.0,73,43,85,52372,1846,116579,830,0.5,14.9,Souček,2
3,2001-10-30,10,343,True,True,100,100,7,0.31,44,450070,2,,0,0,0,0,348.1,89,65,176,7.83,None,,2,3,3.0,3.0,3,1.97,0.09,7.03,0.32,5.06,29.45,1.31,0.23,Crysencio,3.0,126,49,34,1.51,5,False,122.1,72,44,615,False,379.6,168,59,,2023,,2026-03-10T01:30:11.941511Z,55,145,91,p450070,0,0,None,0,,450070.jpg,3.8,87,38,0,98,0,152,False,0,0.0,,[],Summerville,1.5,163,55,False,None,24,1.07,a,34,19,21,2024-08-03,496.0,40,23,98,581509,17203,416541,5182,0.5,17.8,Summerville,4
0,1997-10-24,0,0,False,True,0,0,0,0,0,213999,None,,0,0,-1,1,0.0,774,335,0,0,None,,0,3,0.0,0.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Edson,0.0,712,292,0,0,0,False,0.0,778,335,616,False,0.0,778,335,,0,Has joined Fenerbahçe on loan for the rest of the season.,2025-08-26T13:45:35.073930Z,49,308,192,p213999,0,0,None,0,,213999.jpg,0.0,779,336,0,0,0,139,False,0,0,,[],Álvarez Velázquez,0.0,599,225,False,None,0,0,u,0,19,21,2023-08-10,0.0,770,333,0,1147,0,16128,2,0.0,0.0,Álvarez,0
0,1996-09-27,0,0,False,True,0,0,0,0,0,149519,None,,0,0,-1,1,0.0,770,332,0,0,None,,0,3,0.0,0.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Maxwel,0.0,702,285,0,0,0,False,0.0,774,332,617,False,0.0,774,332,,0,has joined Genoa on loan for the rest of the season.,2025-09-02T12:21:17.687537Z,49,288,177,p149519,0,0,None,0,,149519.jpg,0.0,775,333,0,0,0,54,False,0,0,,[],Cornet,0.0,717,295,False,None,0,0,u,0,19,21,2022-08-07,0.0,766,330,0,246,0,3226,1,0.0,0.0,Cornet,0
0,1994-04-12,0,30,False,True,0,0,1,0.51,4,197024,None,,0,0,-2,2,6.0,446,215,15,7.71,None,,0,3,0.0,0.0,0,0.04,0.02,0.07,0.04,0.03,2.59,1.33,0.02,Guido,0.0,693,279,2,1.03,0,False,1.7,477,216,618,False,9.8,468,208,,175,has joined Valencia on loan for the rest of the season.,2026-01-27T16:46:42.877713Z,48,350,220,p197024,0,0,None,0,,197024.jpg,1.3,436,194,0,10,0,10,False,0,0.0,,[],Rodríguez,0.0,615,235,False,None,2,1.03,u,1,19,21,2024-08-06,2.0,454,224,8,2295,0,6230,11,0.0,1.7,G.Rodriguez,1
0,2006-02-09,0,11,False,True,0,0,0,0.0,2,577114,None,,0,0,-1,1,14.5,412,206,11,8.18,None,,0,3,0.0,0.0,0,0.03,0.02,0.10,0.07,0.07,1.82,1.35,0.05,Luis Guilherme,0.0,728,304,2,1.49,0,False,2.5,469,211,619,False,9.2,471,210,,121,has joined Sporting CP permanently.,2026-01-07T10:24:45.612642Z,49,338,209,p577114,0,0,None,0,,577114.jpg,1.0,498,227,0,8,0,30,False,0,0.0,,[],Lira dos Santos,0.0,691,277,False,None,1,0.74,u,1,19,21,2024-06-14,4.0,441,216,5,868,0,3429,2,0.0,1.0,L.Guilherme,0
0,2004-09-05,0,3,False,True,0,0,0,0.0,0,490885,None,,0,0,0,0,1.5,470,226,0,0.0,None,,0,3,0.0,0.0,0,0.01,0.11,0.01,0.11,0.00,0.73,8.21,0.0,George,0.0,611,216,1,11.25,0,False,0.4,503,229,620,False,0.0,708,279,,8,has joined Bristol City on loan for the rest of the season.,2026-01-15T12:52:30.193987Z,45,448,267,p490885,0,0,None,0,,490885.jpg,1.0,482,214,0,0,0,241,False,0,0.0,,[],Earthy,0.0,613,234,False,None,0,0.0,u,0,19,21,2023-07-14,2.0,451,221,1,3770,0,9619,13,0.0,0.2,Earthy,0
0,2000-05-13,0,49,False,True,0,0,0,0.0,2,229384,None,,0,0,-2,2,52.3,350,185,22,12.69,None,,0,3,0.0,0.0,0,0.17,0.1,0.17,0.1,0.00,4.03,2.32,0.0,Andy,0.0,516,164,4,2.31,0,False,8.6,428,192,621,False,31.6,436,191,,156,has joined Sparta Prague permanently.,2026-01-19T15:40:15.184233Z,43,585,347,p229384,0,0,None,0,,229384.jpg,1.3,433,191,0,14,0,243,False,0,0.0,,[],Irving,0.2,377,126,False,None,2,1.15,u,6,19,21,2023-08-31,2.0,445,218,9,43311,0,56749,180,0.0,2.1,Irving,0
